Billing Date,Service Name,Organization Name,Customer Number,Product ID,Product Name,Item Code,Quantity,Unit Cost Price,Unit Sales Price,Total Cost,Total Sales,Margin Amount,Margin Percentage,Currency Code,Payment Frequency,Purchase Order Number,Subscription ID,Subscription Name,Billing Line Details,Organization Currency Code,Organization Groups,Opportunity Number
5/7/2023,Microsoft 365,whiteriver.org,645080,CFQ7TTC0LHSF,Power BI Pro,CFQ7TTC0LHSF:0001:P1Y:MONTHLY,5,8,9.09,40,45.45,5.45,11.99119912,USD,MONTHLY,,AA968BDE-FBB6-40B8-D697-7DF6247412B9,Power BI Pro,cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Alex Clark;Elizabeth Kasbeer;Jarid Italiano;NOC,78416
5/7/2023,Microsoft 365,whiteriver.org,645080,CFQ7TTC0HDB0,Project Plan 3,CFQ7TTC0HDB0:0002:P1Y:MONTHLY,7,24,27.83,168,194.81,26.81,13.7621272,USD,MONTHLY,,2A6F3C62-7955-4B57-DBED-E726B058FB03,Project Plan 3,cycleCharge. From 05 Apr 2023 to 04 May 2023 (30 days),USD,Alex Clark;Elizabeth Kasbeer;Jarid Italiano;NOC,78416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LH1P,Exchange Online (Plan 2),CFQ7TTC0LH1P:0001:P1Y:MONTHLY,37,6.4,6.74,236.8,249.38,12.58,5.044510386,USD,MONTHLY,,6C576015-3668-4F00-C86A-B6F04DB0BF3A,Exchange Online (Plan 2),cycleCharge. From 03 Apr 2023 to 02 May 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LFLZ,Microsoft 365 E5,CFQ7TTC0LFLZ:0002:P1Y:MONTHLY,3,45.6,48,136.8,144,7.2,5,USD,MONTHLY,,96F1721F-FE7A-46AF-DDA0-9F0622095D51,Microsoft 365 E5,cycleCharge. From 03 Apr 2023 to 02 May 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LH04,Microsoft Defender for Office 365 (Plan 1),CFQ7TTC0LH04:0001:P1Y:MONTHLY,635,1.6,1.68,1016,1066.8,50.8,4.761904762,USD,MONTHLY,,52C1012E-C7BF-47C3-DAB6-08CDE4404304,Microsoft Defender for Office 365 (Plan 1),cycleCharge. From 03 Apr 2023 to 02 May 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LH0T,Microsoft Teams Phone Standard,CFQ7TTC0LH0T:0001:P1Y:MONTHLY,34,2.99,3.210666667,101.66,109.1626667,7.502666667,6.872923588,USD,MONTHLY,Quote #: 3687135,B6F4D520-A5B5-4615-C6EB-FC72F013DA01,Microsoft Teams Phone Standard,addQuantity. From 19 Apr 2023 to 02 May 2023 (14 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LH0T,Microsoft Teams Phone Standard,CFQ7TTC0LH0T:0001:P1Y:MONTHLY,32,-2.99,-3.210666667,-95.68,-102.7413333,-7.061333333,6.872923588,USD,MONTHLY,Quote #: 3687135,B6F4D520-A5B5-4615-C6EB-FC72F013DA01,Microsoft Teams Phone Standard,addQuantity. From 19 Apr 2023 to 02 May 2023 (14 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LH0T,Microsoft Teams Phone Standard,CFQ7TTC0LH0T:0001:P1Y:MONTHLY,32,3.2,3.44,102.4,110.08,7.68,6.976744186,USD,MONTHLY,Quote #: 3687135,B6F4D520-A5B5-4615-C6EB-FC72F013DA01,Microsoft Teams Phone Standard,addQuantity. From 18 Apr 2023 to 02 May 2023 (15 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LH0T,Microsoft Teams Phone Standard,CFQ7TTC0LH0T:0001:P1Y:MONTHLY,26,-3.2,-3.44,-83.2,-89.44,-6.24,6.976744186,USD,MONTHLY,Quote #: 3687135,B6F4D520-A5B5-4615-C6EB-FC72F013DA01,Microsoft Teams Phone Standard,addQuantity. From 18 Apr 2023 to 02 May 2023 (15 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LH0T,Microsoft Teams Phone Standard,CFQ7TTC0LH0T:0001:P1Y:MONTHLY,40,1.92,2.064,76.8,82.56,5.76,6.976744186,USD,MONTHLY,Quote #: 3687135,B6F4D520-A5B5-4615-C6EB-FC72F013DA01,Microsoft Teams Phone Standard,addQuantity. From 24 Apr 2023 to 02 May 2023 (9 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LH0T,Microsoft Teams Phone Standard,CFQ7TTC0LH0T:0001:P1Y:MONTHLY,26,6.4,6.88,166.4,178.88,12.48,6.976744186,USD,MONTHLY,Quote #: 3687135,B6F4D520-A5B5-4615-C6EB-FC72F013DA01,Microsoft Teams Phone Standard,cycleCharge. From 03 Apr 2023 to 02 May 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LH0T,Microsoft Teams Phone Standard,CFQ7TTC0LH0T:0001:P1Y:MONTHLY,34,-1.92,-2.064,-65.28,-70.176,-4.896,6.976744186,USD,MONTHLY,Quote #: 3687135,B6F4D520-A5B5-4615-C6EB-FC72F013DA01,Microsoft Teams Phone Standard,addQuantity. From 24 Apr 2023 to 02 May 2023 (9 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LF8Q,Office 365 E1,CFQ7TTC0LF8Q:0001:P1M:MONTHLY,124,9.6,10.21,1190.4,1266.04,75.64,5.97453477,USD,MONTHLY,,FD52C1ED-8312-4A09-C0E3-615535CB945D,Office 365 E1,renew. From 03 Apr 2023 to 02 May 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,483,18.4,18.97,8887.2,9162.51,275.31,3.004744333,USD,MONTHLY,,061283B5-C4C2-4CB4-D3EB-16923589961F,Office 365 E3,cycleCharge. From 03 Apr 2023 to 02 May 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LH3L,Power Automate per user plan,CFQ7TTC0LH3L:0001:P1Y:MONTHLY,1,11.25,12.78,11.25,12.78,1.53,11.97183099,USD,MONTHLY,,7790A0D3-FC73-4390-C5D8-58A8A3FBBDEC,Power Automate per user plan,cycleCharge. From 03 Apr 2023 to 02 May 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LH3L,Power Automate per user plan,CFQ7TTC0LH3L:0001:P1Y:MONTHLY,1,0.73,0.824516129,0.73,0.824516129,0.094516129,11.46322379,USD,MONTHLY,,7790A0D3-FC73-4390-C5D8-58A8A3FBBDEC,Power Automate per user plan,new. From 01 Apr 2023 to 02 Apr 2023 (2 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LHSF,Power BI Pro,CFQ7TTC0LHSF:0001:P1Y:MONTHLY,217,-6.13,-6.455333333,-1330.21,-1400.807333,-70.59733333,5.039760405,USD,MONTHLY,,A17D676E-0678-4C68-C2E7-A94B3DF348AE,Power BI Pro,addQuantity. From 10 Apr 2023 to 02 May 2023 (23 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LHSF,Power BI Pro,CFQ7TTC0LHSF:0001:P1Y:MONTHLY,217,8,8.42,1736,1827.14,91.14,4.988123515,USD,MONTHLY,,A17D676E-0678-4C68-C2E7-A94B3DF348AE,Power BI Pro,cycleCharge. From 03 Apr 2023 to 02 May 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0LHSF,Power BI Pro,CFQ7TTC0LHSF:0001:P1Y:MONTHLY,219,6.13,6.455333333,1342.47,1413.718,71.248,5.039760405,USD,MONTHLY,,A17D676E-0678-4C68-C2E7-A94B3DF348AE,Power BI Pro,addQuantity. From 10 Apr 2023 to 02 May 2023 (23 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,Whitsons Culinary Group,688175,CFQ7TTC0HDB1,Project Plan 1,CFQ7TTC0HDB1:0002:P1Y:MONTHLY,1,8,8.7,8,8.7,0.7,8.045977011,USD,MONTHLY,,CBDFA958-60CD-46E8-C22A-4DFD0772BD47,Project Plan 1,cycleCharge. From 03 Apr 2023 to 02 May 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0BJRM,Azure Data Lake Storage Gen2 Hierarchical Namespace,DZH318Z0BJRM,0.0073,0,0,0,0,0,0,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0BJRM,Azure Data Lake Storage Gen2 Hierarchical Namespace,DZH318Z0BJRM,0.0077,0.00442,0,0,0,0,0,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0BJRM,Azure Data Lake Storage Gen2 Hierarchical Namespace,DZH318Z0BJRM,638.0168,0.05525,0.06955,35.25,44.37406844,9.12406844,20.56171264,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0C5TM,Bandwidth Inter-Region,DZH318Z0C5TM,27.220442,0.017,0.0214,0.46,0.582517459,0.122517459,21.03240975,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0CBTJ,Blob Features,DZH318Z0CBTJ,316.561156,0.255,0.321,80.72,101.6161311,20.89613108,20.56379322,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0BP0B,Files,DZH318Z0BP0B,0.0034,0.001275,0,0,0,0,0,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0BP0B,Files,DZH318Z0BP0B,0.0004,0.01275,0,0,0,0,0,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0C120,General Block Blob v2 Hierarchical Namespace,DZH318Z0C120,0.0118,0.00425,0,0,0,0,0,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0C120,General Block Blob v2 Hierarchical Namespace,DZH318Z0C120,1912.1844,0.00425,0.00535,8.12,10.23018654,2.11018654,20.62705828,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0C120,General Block Blob v2 Hierarchical Namespace,DZH318Z0C120,0.001047,0.01785,0,0,0,0,0,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0C120,General Block Blob v2 Hierarchical Namespace,DZH318Z0C120,0.0142,0.05525,0,0,0,0,0,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0BNVX,Rtn Preference: MGN,DZH318Z0BNVX,0.001029,0,0,0,0,0,0,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0BNVX,Rtn Preference: MGN,DZH318Z0BNVX,0.004421,0,0,0,0,0,0,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0BNZ5,Tables,DZH318Z0BNZ5,0.4401,0.000306,0,0,0,0,0,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft Azure Consumption,Whitsons Culinary Group,688175,DZH318Z0BNZ5,Tables,DZH318Z0BNZ5,0.004279,0.03825,0,0,0,0,0,USD,,,F32AB276-FBBA-4685-B87F-81FA5C1E1F7D,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Matthew Davis,98416
5/7/2023,Microsoft 365,WIGAND INTEGRATED WEALTH,687621,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,4,18.4,19.78,73.6,79.12,5.52,6.976744186,USD,MONTHLY,,0687C966-9AEB-45DA-C2FE-1EA20329C1CB,Office 365 E3,cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Jarid Italiano;Sanctuary Wealth,92001
5/7/2023,Microsoft Azure Consumption,"William H. Sadlier, Inc.",558301,DZH318Z0BNZH,General Block Blob,DZH318Z0BNZH,77.6214,0.000306,0.00036,0.02,0.027943704,0.007943704,28.427527,USD,,,313D635A-7248-4958-AFF9-38C12D40800A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42201
5/7/2023,Microsoft Azure Consumption,"William H. Sadlier, Inc.",558301,DZH318Z0BNVX,Rtn Preference: MGN,DZH318Z0BNVX,0.00021117,0,0,0,0,0,0,USD,,,313D635A-7248-4958-AFF9-38C12D40800A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42201
5/7/2023,Microsoft Azure Consumption,"William H. Sadlier, Inc.",558301,DZH318Z0BP0L,Standard HDD Managed Disks,DZH318Z0BP0L,4.4479,0.000425,0,0,0,0,0,USD,,,313D635A-7248-4958-AFF9-38C12D40800A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42201
5/7/2023,Microsoft Azure Consumption,"William H. Sadlier, Inc.",558301,DZH318Z0BP0L,Standard HDD Managed Disks,DZH318Z0BP0L,1.00008,5.0048,5.888,5,5.88847104,0.88847104,15.08831467,USD,,,313D635A-7248-4958-AFF9-38C12D40800A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42201
5/7/2023,Microsoft Azure Consumption,"William H. Sadlier, Inc.",558301,DZH318Z0BNZF,Standard Page Blob,DZH318Z0BNZF,0.01512,0.03825,0,0,0,0,0,USD,,,313D635A-7248-4958-AFF9-38C12D40800A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42201
5/7/2023,Microsoft Azure Consumption,"William H. Sadlier, Inc.",558301,DZH318Z0BPVM,Virtual Machines Dv2 Series Windows,DZH318Z0BPVM,719.933352,0.1989,0.234,143.19,168.4644044,25.27440437,15.00281585,USD,,,313D635A-7248-4958-AFF9-38C12D40800A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42201
5/7/2023,Microsoft Azure Consumption,"William H. Sadlier, Inc.",558301,DZH318Z0BNXL,VPN Gateway,DZH318Z0BNXL,720,0.1615,0.19,116.28,136.8,20.52,15,USD,,,313D635A-7248-4958-AFF9-38C12D40800A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42201
5/7/2023,Microsoft 365,Williams Tractor,665816,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,170,4.8,5.65,816,960.5,144.5,15.04424779,USD,MONTHLY,,1ED1D3C3-0285-4F0A-D928-E93C87E983BB,Microsoft 365 Business Basic,cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Brad Craig;Elizabeth Kasbeer;Jarid Italiano;NOC,0
5/7/2023,Microsoft 365,Williams Tractor,665816,CFQ7TTC0LDPB,Microsoft 365 Business Standard,CFQ7TTC0LDPB:0001:P1Y:MONTHLY,36,10,11.76,360,423.36,63.36,14.96598639,USD,MONTHLY,,641706AD-51AD-4159-DA45-3F156FA11EB8,Microsoft 365 Business Standard,cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Brad Craig;Elizabeth Kasbeer;Jarid Italiano;NOC,0
5/7/2023,Microsoft 365,Williams Tractor,665816,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,7,8.9,9.846774194,62.3,68.92741935,6.627419355,9.615069615,USD,MONTHLY,,42AF290B-B126-4B08-CD76-D0AE20F6FC06,Office 365 E3,addQuantity. From 13 Apr 2023 to 27 Apr 2023 (15 days),USD,Brad Craig;Elizabeth Kasbeer;Jarid Italiano;NOC,0
5/7/2023,Microsoft 365,Williams Tractor,665816,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,6,-8.9,-9.846774194,-53.4,-59.08064516,-5.680645161,9.615069615,USD,MONTHLY,,42AF290B-B126-4B08-CD76-D0AE20F6FC06,Office 365 E3,addQuantity. From 13 Apr 2023 to 27 Apr 2023 (15 days),USD,Brad Craig;Elizabeth Kasbeer;Jarid Italiano;NOC,0
5/7/2023,Microsoft 365,Williams Tractor,665816,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,7,18.4,20.35,128.8,142.45,13.65,9.582309582,USD,MONTHLY,,42AF290B-B126-4B08-CD76-D0AE20F6FC06,Office 365 E3,cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Brad Craig;Elizabeth Kasbeer;Jarid Italiano;NOC,0
5/7/2023,Microsoft 365,Williams Tractor,665816,CFQ7TTC0HD32,Visio Plan 2,CFQ7TTC0HD32:0002:P1Y:MONTHLY,1,12,14.12,12,14.12,2.12,15.01416431,USD,MONTHLY,,0D9B5D9C-0E04-41FA-CDC5-0FB8BEAAC731,Visio Plan 2,cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Brad Craig;Elizabeth Kasbeer;Jarid Italiano;NOC,0
5/7/2023,Microsoft 365,"Wise Components , inc.",592291,CFQ7TTC0LGZT,Microsoft 365 Apps for enterprise,CFQ7TTC0LGZT:0001:P1Y:MONTHLY,27,9.6,10.26,259.2,277.02,17.82,6.432748538,USD,MONTHLY,,C5F258CE-64CD-4D15-C32F-707372041F47,Microsoft 365 Apps for enterprise,cycleCharge. From 11 Apr 2023 to 10 May 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;NOC,74751
5/7/2023,Microsoft Azure Consumption,"Women's World Banking, Inc.",645359,DZH318Z0BP05,Backup,DZH318Z0BP05,2.33870967,8.5,10,19.87,23.3870967,3.5170967,15.03862042,USD,,,64ED1058-B71F-437E-9E6A-AA688E93F0BD,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;Jodi Ball;NOC,5388
5/7/2023,Microsoft Azure Consumption,"Women's World Banking, Inc.",645359,DZH318Z0BP05,Backup,DZH318Z0BP05,3561.503855,0.03808,0.0448,135.62,159.5553727,23.93537271,15.00129535,USD,,,64ED1058-B71F-437E-9E6A-AA688E93F0BD,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;Jodi Ball;NOC,5388
5/7/2023,Microsoft Azure Consumption,"Women's World Banking, Inc.",645359,DZH318Z0C5TM,Bandwidth Inter-Region,DZH318Z0C5TM,0.24088935,0.017,0,0,0,0,0,USD,,,64ED1058-B71F-437E-9E6A-AA688E93F0BD,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;Jodi Ball;NOC,5388
5/7/2023,Microsoft Azure Consumption,"Women's World Banking, Inc.",645359,DZH318Z0C5TM,Bandwidth Inter-Region,DZH318Z0C5TM,0.00437576,0,0,0,0,0,0,USD,,,64ED1058-B71F-437E-9E6A-AA688E93F0BD,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;Jodi Ball;NOC,5388
5/7/2023,Microsoft Azure Consumption,"Women's World Banking, Inc.",645359,DZH318Z0BNXN,IP Addresses,DZH318Z0BNXN,719,0.0034,0.004,2.44,2.876,0.436,15.15994437,USD,,,64ED1058-B71F-437E-9E6A-AA688E93F0BD,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;Jodi Ball;NOC,5388
5/7/2023,Microsoft Azure Consumption,"Women's World Banking, Inc.",645359,DZH318Z0BNVX,Rtn Preference: MGN,DZH318Z0BNVX,4.50999994,0,0,0,0,0,0,USD,,,64ED1058-B71F-437E-9E6A-AA688E93F0BD,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;Jodi Ball;NOC,5388
5/7/2023,Microsoft Azure Consumption,"Women's World Banking, Inc.",645359,DZH318Z0BNVX,Rtn Preference: MGN,DZH318Z0BNVX,10.98151519,0,0,0,0,0,0,USD,,,64ED1058-B71F-437E-9E6A-AA688E93F0BD,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;Jodi Ball;NOC,5388
5/7/2023,Microsoft Azure Consumption,"Women's World Banking, Inc.",645359,DZH318Z0BP88,Standard SSD Managed Disks,DZH318Z0BP88,7718.9818,0.0017,0.002,13.12,15.4379636,2.3179636,15.01469792,USD,,,64ED1058-B71F-437E-9E6A-AA688E93F0BD,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;Jodi Ball;NOC,5388
5/7/2023,Microsoft Azure Consumption,"Women's World Banking, Inc.",645359,DZH318Z0BP88,Standard SSD Managed Disks,DZH318Z0BP88,37.599125,0.1122,0.132,4.21,4.9630845,0.7530845,15.17371909,USD,,,64ED1058-B71F-437E-9E6A-AA688E93F0BD,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;Jodi Ball;NOC,5388
5/7/2023,Microsoft Azure Consumption,"Women's World Banking, Inc.",645359,DZH318Z0BP88,Standard SSD Managed Disks,DZH318Z0BP88,3.00024,8.16,9.6,24.48,28.802304,4.322304,15.00679946,USD,,,64ED1058-B71F-437E-9E6A-AA688E93F0BD,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;Jodi Ball;NOC,5388
5/7/2023,Microsoft Azure Consumption,"Women's World Banking, Inc.",645359,DZH318Z0BQNH,Virtual Machines BS Series Windows,DZH318Z0BQNH,2159.950059,0.07752,0.0912,167.43,196.9874454,29.55744538,15.00473562,USD,,,64ED1058-B71F-437E-9E6A-AA688E93F0BD,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;Jodi Ball;NOC,5388
5/7/2023,Microsoft Azure Consumption,"Women's World Banking, Inc.",645359,DZH318Z0BNXL,VPN Gateway,DZH318Z0BNXL,719,0.0306,0.036,22,25.884,3.884,15.00540875,USD,,,64ED1058-B71F-437E-9E6A-AA688E93F0BD,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;Jodi Ball;NOC,5388
5/7/2023,Microsoft 365,"Workscapes, Inc.",602362,CFQ7TTC0LFK5,Azure Active Directory Premium P2,CFQ7TTC0LFK5:0001:P1Y:MONTHLY,1,7.2,9,7.2,9,1.8,20,USD,MONTHLY,,1A9C98A1-B990-4EA4-D6DF-1AE665AFFBCE,Azure Active Directory Premium P2,cycleCharge. From 02 Apr 2023 to 01 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Scott Mollenkopf,67790
5/7/2023,Microsoft 365,"Workscapes, Inc.",602362,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,40,3.2,4,128,160,32,20,USD,MONTHLY,,E333C9C8-1BCD-45D1-C333-7F327109B505,Exchange Online (Plan 1),cycleCharge. From 02 Apr 2023 to 01 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Scott Mollenkopf,67790
5/7/2023,Microsoft 365,"Workscapes, Inc.",602362,CFQ7TTC0LH0L,Exchange Online Kiosk,CFQ7TTC0LH0L:0001:P1Y:MONTHLY,4,1.6,2,6.4,8,1.6,20,USD,MONTHLY,,24B6C38C-9A69-4A46-CB47-83082126E015,Exchange Online Kiosk,cycleCharge. From 02 Apr 2023 to 01 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Scott Mollenkopf,67790
